chr	start	stop	arm	chr_arm	band
11	56850001	56900000	q	11q	q12.1
11	56900001	56950000	q	11q	q12.1
11	56950001	57000000	q	11q	q12.1
11	57000001	57050000	q	11q	q12.1
11	57050001	57100000	q	11q	q12.1
11	57100001	57150000	q	11q	q12.1
11	57150001	57200000	q	11q	q12.1
11	57200001	57250000	q	11q	q12.1
11	57250001	57300000	q	11q	q12.1
11	57300001	57350000	q	11q	q12.1
11	57350001	57400000	q	11q	q12.1
11	57400001	57450000	q	11q	q12.1
11	57450001	57500000	q	11q	q12.1
11	57500001	57550000	q	11q	q12.1
11	57550001	57600000	q	11q	q12.1
11	57600001	57650000	q	11q	q12.1
11	57650001	57700000	q	11q	q12.1
11	57700001	57750000	q	11q	q12.1
11	57750001	57800000	q	11q	q12.1
11	57800001	57850000	q	11q	q12.1
11	57850001	57900000	q	11q	q12.1
11	57900001	57950000	q	11q	q12.1
11	57950001	58000000	q	11q	q12.1
11	58000001	58050000	q	11q	q12.1
11	58050001	58100000	q	11q	q12.1
11	58100001	58150000	q	11q	q12.1
11	58150001	58200000	q	11q	q12.1
11	58200001	58250000	q	11q	q12.1
11	58250001	58300000	q	11q	q12.1
11	58300001	58350000	q	11q	q12.1
11	58350001	58400000	q	11q	q12.1
11	58400001	58450000	q	11q	q12.1
11	58450001	58500000	q	11q	q12.1
11	58500001	58550000	q	11q	q12.1
11	58550001	58600000	q	11q	q12.1
11	58600001	58650000	q	11q	q12.1
11	58650001	58700000	q	11q	q12.1
11	58700001	58750000	q	11q	q12.1
11	58750001	58800000	q	11q	q12.1
11	58800001	58850000	q	11q	q12.1
11	58850001	58900000	q	11q	q12.1
11	58900001	58950000	q	11q	q12.1
11	58950001	59000000	q	11q	q12.1
11	59000001	59050000	q	11q	q12.1
11	59050001	59100000	q	11q	q12.1
11	59100001	59150000	q	11q	q12.1
11	59150001	59200000	q	11q	q12.1
11	59200001	59250000	q	11q	q12.1
11	59250001	59300000	q	11q	q12.1
11	59300001	59350000	q	11q	q12.1
11	59350001	59400000	q	11q	q12.1
11	59400001	59450000	q	11q	q12.1
11	59450001	59500000	q	11q	q12.1
11	59500001	59550000	q	11q	q12.1
11	59550001	59600000	q	11q	q12.1
11	59600001	59650000	q	11q	q12.1
11	59650001	59700000	q	11q	q12.1
11	59700001	59750000	q	11q	q12.1
11	59750001	59800000	q	11q	q12.1
11	59800001	59850000	q	11q	q12.1
11	59850001	59900000	q	11q	q12.1
11	59900001	59950000	q	11q	q12.1
11	59950001	60000000	q	11q	q12.1
11	60000001	60050000	q	11q	q12.1
11	60050001	60100000	q	11q	q12.1
11	60100001	60150000	q	11q	q12.2
11	60150001	60200000	q	11q	q12.2
11	60200001	60250000	q	11q	q12.2
11	60250001	60300000	q	11q	q12.2
11	60300001	60350000	q	11q	q12.2
11	60350001	60400000	q	11q	q12.2
11	60400001	60450000	q	11q	q12.2
11	60450001	60500000	q	11q	q12.2
11	60500001	60550000	q	11q	q12.2
11	60550001	60600000	q	11q	q12.2
11	60600001	60650000	q	11q	q12.2
11	60650001	60700000	q	11q	q12.2
11	60700001	60750000	q	11q	q12.2
11	60750001	60800000	q	11q	q12.2
11	60800001	60850000	q	11q	q12.2
11	60850001	60900000	q	11q	q12.2
11	60900001	60950000	q	11q	q12.2
11	60950001	61000000	q	11q	q12.2
11	61000001	61050000	q	11q	q12.2
11	61050001	61100000	q	11q	q12.2
11	61100001	61150000	q	11q	q12.2
11	61150001	61200000	q	11q	q12.2
11	61200001	61250000	q	11q	q12.2
11	61250001	61300000	q	11q	q12.2
11	61300001	61350000	q	11q	q12.2
11	61350001	61400000	q	11q	q12.2
11	61400001	61450000	q	11q	q12.2
11	61450001	61500000	q	11q	q12.2
11	61500001	61550000	q	11q	q12.2
11	61550001	61600000	q	11q	q12.2
11	61600001	61650000	q	11q	q12.2
11	61650001	61700000	q	11q	q12.2
11	61700001	61750000	q	11q	q12.2
11	61750001	61800000	q	11q	q12.2
11	61800001	61850000	q	11q	q12.2
11	61850001	61900000	q	11q	q12.2
11	61900001	61950000	q	11q	q12.3
11	61950001	62000000	q	11q	q12.3
11	62000001	62050000	q	11q	q12.3
11	62050001	62100000	q	11q	q12.3
11	62100001	62150000	q	11q	q12.3
11	62150001	62200000	q	11q	q12.3
11	62200001	62250000	q	11q	q12.3
11	62250001	62300000	q	11q	q12.3
11	62300001	62350000	q	11q	q12.3
11	62350001	62400000	q	11q	q12.3
11	62400001	62450000	q	11q	q12.3
11	62450001	62500000	q	11q	q12.3
11	62500001	62550000	q	11q	q12.3
11	62550001	62600000	q	11q	q12.3
11	62600001	62650000	q	11q	q12.3
11	62650001	62700000	q	11q	q12.3
11	62700001	62750000	q	11q	q12.3
11	62750001	62800000	q	11q	q12.3
11	62800001	62850000	q	11q	q12.3
11	62850001	62900000	q	11q	q12.3
11	62900001	62950000	q	11q	q12.3
11	62950001	63000000	q	11q	q12.3
11	63000001	63050000	q	11q	q12.3
11	63050001	63100000	q	11q	q12.3
11	63100001	63150000	q	11q	q12.3
11	63150001	63200000	q	11q	q12.3
11	63200001	63250000	q	11q	q12.3
11	63250001	63300000	q	11q	q12.3
11	63300001	63350000	q	11q	q12.3
11	63350001	63400000	q	11q	q12.3
11	63400001	63450000	q	11q	q12.3
11	63450001	63500000	q	11q	q12.3
11	63500001	63550000	q	11q	q12.3
11	63550001	63600000	q	11q	q12.3
11	63600001	63650000	q	11q	q13.1
11	63650001	63700000	q	11q	q13.1
11	63700001	63750000	q	11q	q13.1
11	63750001	63800000	q	11q	q13.1
11	63800001	63850000	q	11q	q13.1
11	63850001	63900000	q	11q	q13.1
11	63900001	63950000	q	11q	q13.1
11	63950001	64000000	q	11q	q13.1
11	64000001	64050000	q	11q	q13.1
11	64050001	64100000	q	11q	q13.1
11	64100001	64150000	q	11q	q13.1
11	64150001	64200000	q	11q	q13.1
11	64200001	64250000	q	11q	q13.1
11	64250001	64300000	q	11q	q13.1
11	64300001	64350000	q	11q	q13.1
11	64350001	64400000	q	11q	q13.1
11	64400001	64450000	q	11q	q13.1
11	64450001	64500000	q	11q	q13.1
11	64500001	64550000	q	11q	q13.1
11	64550001	64600000	q	11q	q13.1
11	64600001	64650000	q	11q	q13.1
11	64650001	64700000	q	11q	q13.1
11	64700001	64750000	q	11q	q13.1
11	64750001	64800000	q	11q	q13.1
11	64800001	64850000	q	11q	q13.1
11	64850001	64900000	q	11q	q13.1
11	64900001	64950000	q	11q	q13.1
11	64950001	65000000	q	11q	q13.1
11	65000001	65050000	q	11q	q13.1
11	65050001	65100000	q	11q	q13.1
11	65100001	65150000	q	11q	q13.1
11	65150001	65200000	q	11q	q13.1
11	65200001	65250000	q	11q	q13.1
11	65250001	65300000	q	11q	q13.1
11	65300001	65350000	q	11q	q13.1
11	65350001	65400000	q	11q	q13.1
11	65400001	65450000	q	11q	q13.1
11	65450001	65500000	q	11q	q13.1
11	65500001	65550000	q	11q	q13.1
11	65550001	65600000	q	11q	q13.1
11	65600001	65650000	q	11q	q13.1
11	65650001	65700000	q	11q	q13.1
11	65700001	65750000	q	11q	q13.1
11	65750001	65800000	q	11q	q13.1
11	65800001	65850000	q	11q	q13.1
11	65850001	65900000	q	11q	q13.1
11	65900001	65950000	q	11q	q13.1
11	65950001	66000000	q	11q	q13.1
11	66000001	66050000	q	11q	q13.1
11	66050001	66100000	q	11q	q13.1
11	66100001	66150000	q	11q	q13.2
11	66150001	66200000	q	11q	q13.2
11	66200001	66250000	q	11q	q13.2
11	66250001	66300000	q	11q	q13.2
11	66300001	66350000	q	11q	q13.2
11	66350001	66400000	q	11q	q13.2
11	66400001	66450000	q	11q	q13.2
11	66450001	66500000	q	11q	q13.2
11	66500001	66550000	q	11q	q13.2
11	66550001	66600000	q	11q	q13.2
11	66600001	66650000	q	11q	q13.2
11	66650001	66700000	q	11q	q13.2
11	66700001	66750000	q	11q	q13.2
11	66750001	66800000	q	11q	q13.2
11	66800001	66850000	q	11q	q13.2
11	66850001	66900000	q	11q	q13.2
11	66900001	66950000	q	11q	q13.2
11	66950001	67000000	q	11q	q13.2
11	67000001	67050000	q	11q	q13.2
11	67050001	67100000	q	11q	q13.2
11	67100001	67150000	q	11q	q13.2
11	67150001	67200000	q	11q	q13.2
11	67200001	67250000	q	11q	q13.2
11	67250001	67300000	q	11q	q13.2
11	67300001	67350000	q	11q	q13.2
11	67350001	67400000	q	11q	q13.2
11	67400001	67450000	q	11q	q13.2
11	67450001	67500000	q	11q	q13.2
11	67500001	67550000	q	11q	q13.2
11	67550001	67600000	q	11q	q13.2
11	67600001	67650000	q	11q	q13.2
11	67650001	67700000	q	11q	q13.2
11	67700001	67750000	q	11q	q13.2
11	67750001	67800000	q	11q	q13.2
11	67800001	67850000	q	11q	q13.2
11	67850001	67900000	q	11q	q13.2
11	67900001	67950000	q	11q	q13.2
11	67950001	68000000	q	11q	q13.2
11	68000001	68050000	q	11q	q13.2
11	68050001	68100000	q	11q	q13.2
11	68100001	68150000	q	11q	q13.2
11	68150001	68200000	q	11q	q13.2
11	68200001	68250000	q	11q	q13.2
11	68250001	68300000	q	11q	q13.2
11	68300001	68350000	q	11q	q13.2
11	68350001	68400000	q	11q	q13.2
11	68400001	68450000	q	11q	q13.2
11	68450001	68500000	q	11q	q13.2
11	68500001	68550000	q	11q	q13.2
11	68550001	68600000	q	11q	q13.2
11	68600001	68650000	q	11q	q13.2
11	68650001	68700000	q	11q	q13.2
11	68700001	68750000	q	11q	q13.3
11	68750001	68800000	q	11q	q13.3
11	68800001	68850000	q	11q	q13.3
11	68850001	68900000	q	11q	q13.3
11	68900001	68950000	q	11q	q13.3
11	68950001	69000000	q	11q	q13.3
11	69000001	69050000	q	11q	q13.3
11	69050001	69100000	q	11q	q13.3
11	69100001	69150000	q	11q	q13.3
11	69150001	69200000	q	11q	q13.3
11	69200001	69250000	q	11q	q13.3
11	69250001	69300000	q	11q	q13.3
11	69300001	69350000	q	11q	q13.3
11	69350001	69400000	q	11q	q13.3
11	69400001	69450000	q	11q	q13.3
11	69450001	69500000	q	11q	q13.3
11	69500001	69550000	q	11q	q13.3
11	69550001	69600000	q	11q	q13.3
11	69600001	69650000	q	11q	q13.3
11	69650001	69700000	q	11q	q13.3
11	69700001	69750000	q	11q	q13.3
11	69750001	69800000	q	11q	q13.3
11	69800001	69850000	q	11q	q13.3
11	69850001	69900000	q	11q	q13.3
11	69900001	69950000	q	11q	q13.3
11	69950001	70000000	q	11q	q13.3
11	70000001	70050000	q	11q	q13.3
11	70050001	70100000	q	11q	q13.3
11	70100001	70150000	q	11q	q13.3
11	70150001	70200000	q	11q	q13.3
11	70200001	70250000	q	11q	q13.3
11	70250001	70300000	q	11q	q13.3
11	70300001	70350000	q	11q	q13.3
11	70350001	70400000	q	11q	q13.3
11	70400001	70450000	q	11q	q13.3
11	70450001	70500000	q	11q	q13.3
11	70500001	70550000	q	11q	q13.4
11	70550001	70600000	q	11q	q13.4
11	70600001	70650000	q	11q	q13.4
11	70650001	70700000	q	11q	q13.4
11	70700001	70750000	q	11q	q13.4
11	70750001	70800000	q	11q	q13.4
11	70800001	70850000	q	11q	q13.4
11	70850001	70900000	q	11q	q13.4
11	70900001	70950000	q	11q	q13.4
11	70950001	71000000	q	11q	q13.4
11	71000001	71050000	q	11q	q13.4
11	71050001	71100000	q	11q	q13.4
11	71100001	71150000	q	11q	q13.4
11	71150001	71200000	q	11q	q13.4
11	71200001	71250000	q	11q	q13.4
11	71250001	71300000	q	11q	q13.4
11	71300001	71350000	q	11q	q13.4
11	71350001	71400000	q	11q	q13.4
11	71400001	71450000	q	11q	q13.4
11	71450001	71500000	q	11q	q13.4
11	71500001	71550000	q	11q	q13.4
11	71550001	71600000	q	11q	q13.4
11	71600001	71650000	q	11q	q13.4
11	71650001	71700000	q	11q	q13.4
11	71700001	71750000	q	11q	q13.4
11	71750001	71800000	q	11q	q13.4
11	71800001	71850000	q	11q	q13.4
11	71850001	71900000	q	11q	q13.4
11	71900001	71950000	q	11q	q13.4
11	71950001	72000000	q	11q	q13.4
11	72000001	72050000	q	11q	q13.4
11	72050001	72100000	q	11q	q13.4
11	72100001	72150000	q	11q	q13.4
11	72150001	72200000	q	11q	q13.4
11	72200001	72250000	q	11q	q13.4
11	72250001	72300000	q	11q	q13.4
11	72300001	72350000	q	11q	q13.4
11	72350001	72400000	q	11q	q13.4
11	72400001	72450000	q	11q	q13.4
11	72450001	72500000	q	11q	q13.4
11	72500001	72550000	q	11q	q13.4
11	72550001	72600000	q	11q	q13.4
11	72600001	72650000	q	11q	q13.4
11	72650001	72700000	q	11q	q13.4
11	72700001	72750000	q	11q	q13.4
11	72750001	72800000	q	11q	q13.4
11	72800001	72850000	q	11q	q13.4
11	72850001	72900000	q	11q	q13.4
11	72900001	72950000	q	11q	q13.4
11	72950001	73000000	q	11q	q13.4
11	73000001	73050000	q	11q	q13.4
11	73050001	73100000	q	11q	q13.4
11	73100001	73150000	q	11q	q13.4
11	73150001	73200000	q	11q	q13.4
11	73200001	73250000	q	11q	q13.4
11	73250001	73300000	q	11q	q13.4
11	73300001	73350000	q	11q	q13.4
11	73350001	73400000	q	11q	q13.4
11	73400001	73450000	q	11q	q13.4
11	73450001	73500000	q	11q	q13.4
11	73500001	73550000	q	11q	q13.4
11	73550001	73600000	q	11q	q13.4
11	73600001	73650000	q	11q	q13.4
11	73650001	73700000	q	11q	q13.4
11	73700001	73750000	q	11q	q13.4
11	73750001	73800000	q	11q	q13.4
11	73800001	73850000	q	11q	q13.4
11	73850001	73900000	q	11q	q13.4
11	73900001	73950000	q	11q	q13.4
11	73950001	74000000	q	11q	q13.4
11	74000001	74050000	q	11q	q13.4
11	74050001	74100000	q	11q	q13.4
11	74100001	74150000	q	11q	q13.4
11	74150001	74200000	q	11q	q13.4
11	74200001	74250000	q	11q	q13.4
11	74250001	74300000	q	11q	q13.4
11	74300001	74350000	q	11q	q13.4
11	74350001	74400000	q	11q	q13.4
11	74400001	74450000	q	11q	q13.4
11	74450001	74500000	q	11q	q13.4
11	74500001	74550000	q	11q	q13.4
11	74550001	74600000	q	11q	q13.4
11	74600001	74650000	q	11q	q13.4
11	74650001	74700000	q	11q	q13.4
11	74700001	74750000	q	11q	q13.4
11	74750001	74800000	q	11q	q13.4
11	74800001	74850000	q	11q	q13.4
11	74850001	74900000	q	11q	q13.4
11	74900001	74950000	q	11q	q13.4
11	74950001	75000000	q	11q	q13.4
11	75000001	75050000	q	11q	q13.4
11	75050001	75100000	q	11q	q13.4
11	75100001	75150000	q	11q	q13.4
11	75150001	75200000	q	11q	q13.4
11	75200001	75250000	q	11q	q13.4
11	75250001	75300000	q	11q	q13.4
11	75300001	75350000	q	11q	q13.4
11	75350001	75400000	q	11q	q13.4
11	75400001	75450000	q	11q	q13.4
11	75450001	75500000	q	11q	q13.4
11	75500001	75550000	q	11q	q13.5
11	75550001	75600000	q	11q	q13.5
11	75600001	75650000	q	11q	q13.5
11	75650001	75700000	q	11q	q13.5
11	75700001	75750000	q	11q	q13.5
11	75750001	75800000	q	11q	q13.5
11	75800001	75850000	q	11q	q13.5
11	75850001	75900000	q	11q	q13.5
11	75900001	75950000	q	11q	q13.5
11	75950001	76000000	q	11q	q13.5
11	76000001	76050000	q	11q	q13.5
11	76050001	76100000	q	11q	q13.5
11	76100001	76150000	q	11q	q13.5
11	76150001	76200000	q	11q	q13.5
11	76200001	76250000	q	11q	q13.5
11	76250001	76300000	q	11q	q13.5
11	76300001	76350000	q	11q	q13.5
11	76350001	76400000	q	11q	q13.5
11	76400001	76450000	q	11q	q13.5
11	76450001	76500000	q	11q	q13.5
11	76500001	76550000	q	11q	q13.5
11	76550001	76600000	q	11q	q13.5
11	76600001	76650000	q	11q	q13.5
11	76650001	76700000	q	11q	q13.5
11	76700001	76750000	q	11q	q13.5
11	76750001	76800000	q	11q	q13.5
11	76800001	76850000	q	11q	q13.5
11	76850001	76900000	q	11q	q13.5
11	76900001	76950000	q	11q	q13.5
11	76950001	77000000	q	11q	q13.5
11	77000001	77050000	q	11q	q13.5
11	77050001	77100000	q	11q	q13.5
11	77100001	77150000	q	11q	q13.5
11	77150001	77200000	q	11q	q13.5
11	77200001	77250000	q	11q	q13.5
11	77250001	77300000	q	11q	q13.5
11	77300001	77350000	q	11q	q13.5
11	77350001	77400000	q	11q	q13.5
11	77400001	77450000	q	11q	q14.1
11	77450001	77500000	q	11q	q14.1
11	77500001	77550000	q	11q	q14.1
11	77550001	77600000	q	11q	q14.1
11	77600001	77650000	q	11q	q14.1
11	77650001	77700000	q	11q	q14.1
11	77700001	77750000	q	11q	q14.1
11	77750001	77800000	q	11q	q14.1
11	77800001	77850000	q	11q	q14.1
11	77850001	77900000	q	11q	q14.1
11	77900001	77950000	q	11q	q14.1
11	77950001	78000000	q	11q	q14.1
11	78000001	78050000	q	11q	q14.1
11	78050001	78100000	q	11q	q14.1
11	78100001	78150000	q	11q	q14.1
11	78150001	78200000	q	11q	q14.1
11	78200001	78250000	q	11q	q14.1
11	78250001	78300000	q	11q	q14.1
11	78300001	78350000	q	11q	q14.1
11	78350001	78400000	q	11q	q14.1
11	78400001	78450000	q	11q	q14.1
11	78450001	78500000	q	11q	q14.1
11	78500001	78550000	q	11q	q14.1
11	78550001	78600000	q	11q	q14.1
11	78600001	78650000	q	11q	q14.1
11	78650001	78700000	q	11q	q14.1
11	78700001	78750000	q	11q	q14.1
11	78750001	78800000	q	11q	q14.1
11	78800001	78850000	q	11q	q14.1
11	78850001	78900000	q	11q	q14.1
11	78900001	78950000	q	11q	q14.1
11	78950001	79000000	q	11q	q14.1
11	79000001	79050000	q	11q	q14.1
11	79050001	79100000	q	11q	q14.1
11	79100001	79150000	q	11q	q14.1
11	79150001	79200000	q	11q	q14.1
11	79200001	79250000	q	11q	q14.1
11	79250001	79300000	q	11q	q14.1
11	79300001	79350000	q	11q	q14.1
11	79350001	79400000	q	11q	q14.1
11	79400001	79450000	q	11q	q14.1
11	79450001	79500000	q	11q	q14.1
11	79500001	79550000	q	11q	q14.1
11	79550001	79600000	q	11q	q14.1
11	79600001	79650000	q	11q	q14.1
11	79650001	79700000	q	11q	q14.1
11	79700001	79750000	q	11q	q14.1
11	79750001	79800000	q	11q	q14.1
11	79800001	79850000	q	11q	q14.1
11	79850001	79900000	q	11q	q14.1
11	79900001	79950000	q	11q	q14.1
11	79950001	80000000	q	11q	q14.1
11	80000001	80050000	q	11q	q14.1
11	80050001	80100000	q	11q	q14.1
11	80100001	80150000	q	11q	q14.1
11	80150001	80200000	q	11q	q14.1
11	80200001	80250000	q	11q	q14.1
11	80250001	80300000	q	11q	q14.1
11	80300001	80350000	q	11q	q14.1
11	80350001	80400000	q	11q	q14.1
11	80400001	80450000	q	11q	q14.1
11	80450001	80500000	q	11q	q14.1
11	80500001	80550000	q	11q	q14.1
11	80550001	80600000	q	11q	q14.1
11	80600001	80650000	q	11q	q14.1
11	80650001	80700000	q	11q	q14.1
11	80700001	80750000	q	11q	q14.1
11	80750001	80800000	q	11q	q14.1
11	80800001	80850000	q	11q	q14.1
11	80850001	80900000	q	11q	q14.1
11	80900001	80950000	q	11q	q14.1
11	80950001	81000000	q	11q	q14.1
11	81000001	81050000	q	11q	q14.1
11	81050001	81100000	q	11q	q14.1
11	81100001	81150000	q	11q	q14.1
11	81150001	81200000	q	11q	q14.1
11	81200001	81250000	q	11q	q14.1
11	81250001	81300000	q	11q	q14.1
11	81300001	81350000	q	11q	q14.1
11	81350001	81400000	q	11q	q14.1
11	81400001	81450000	q	11q	q14.1
11	81450001	81500000	q	11q	q14.1
11	81500001	81550000	q	11q	q14.1
11	81550001	81600000	q	11q	q14.1
11	81600001	81650000	q	11q	q14.1
11	81650001	81700000	q	11q	q14.1
11	81700001	81750000	q	11q	q14.1
11	81750001	81800000	q	11q	q14.1
11	81800001	81850000	q	11q	q14.1
11	81850001	81900000	q	11q	q14.1
11	81900001	81950000	q	11q	q14.1
11	81950001	82000000	q	11q	q14.1
11	82000001	82050000	q	11q	q14.1
11	82050001	82100000	q	11q	q14.1
11	82100001	82150000	q	11q	q14.1
11	82150001	82200000	q	11q	q14.1
11	82200001	82250000	q	11q	q14.1
11	82250001	82300000	q	11q	q14.1
11	82300001	82350000	q	11q	q14.1
11	82350001	82400000	q	11q	q14.1
11	82400001	82450000	q	11q	q14.1
11	82450001	82500000	q	11q	q14.1
11	82500001	82550000	q	11q	q14.1
11	82550001	82600000	q	11q	q14.1
11	82600001	82650000	q	11q	q14.1
11	82650001	82700000	q	11q	q14.1
11	82700001	82750000	q	11q	q14.1
11	82750001	82800000	q	11q	q14.1
11	82800001	82850000	q	11q	q14.1
11	82850001	82900000	q	11q	q14.1
11	82900001	82950000	q	11q	q14.1
11	82950001	83000000	q	11q	q14.1
11	83000001	83050000	q	11q	q14.1
11	83050001	83100000	q	11q	q14.1
11	83100001	83150000	q	11q	q14.1
11	83150001	83200000	q	11q	q14.1
11	83200001	83250000	q	11q	q14.1
11	83250001	83300000	q	11q	q14.1
11	83300001	83350000	q	11q	q14.1
11	83350001	83400000	q	11q	q14.1
11	83400001	83450000	q	11q	q14.1
11	83450001	83500000	q	11q	q14.1
11	83500001	83550000	q	11q	q14.1
11	83550001	83600000	q	11q	q14.1
11	83600001	83650000	q	11q	q14.1
11	83650001	83700000	q	11q	q14.1
11	83700001	83750000	q	11q	q14.1
11	83750001	83800000	q	11q	q14.1
11	83800001	83850000	q	11q	q14.1
11	83850001	83900000	q	11q	q14.1
11	83900001	83950000	q	11q	q14.1
11	83950001	84000000	q	11q	q14.1
11	84000001	84050000	q	11q	q14.1
11	84050001	84100000	q	11q	q14.1
11	84100001	84150000	q	11q	q14.1
11	84150001	84200000	q	11q	q14.1
11	84200001	84250000	q	11q	q14.1
11	84250001	84300000	q	11q	q14.1
11	84300001	84350000	q	11q	q14.1
11	84350001	84400000	q	11q	q14.1
11	84400001	84450000	q	11q	q14.1
11	84450001	84500000	q	11q	q14.1
11	84500001	84550000	q	11q	q14.1
11	84550001	84600000	q	11q	q14.1
11	84600001	84650000	q	11q	q14.1
11	84650001	84700000	q	11q	q14.1
11	84700001	84750000	q	11q	q14.1
11	84750001	84800000	q	11q	q14.1
11	84800001	84850000	q	11q	q14.1
11	84850001	84900000	q	11q	q14.1
11	84900001	84950000	q	11q	q14.1
11	84950001	85000000	q	11q	q14.1
11	85000001	85050000	q	11q	q14.1
11	85050001	85100000	q	11q	q14.1
11	85100001	85150000	q	11q	q14.1
11	85150001	85200000	q	11q	q14.1
11	85200001	85250000	q	11q	q14.1
11	85250001	85300000	q	11q	q14.1
11	85300001	85350000	q	11q	q14.1
11	85350001	85400000	q	11q	q14.1
11	85400001	85450000	q	11q	q14.1
11	85450001	85500000	q	11q	q14.1
11	85500001	85550000	q	11q	q14.1
11	85550001	85600000	q	11q	q14.1
11	85600001	85650000	q	11q	q14.1
11	85650001	85700000	q	11q	q14.1
11	85700001	85750000	q	11q	q14.1
11	85750001	85800000	q	11q	q14.1
11	85800001	85850000	q	11q	q14.1
11	85850001	85900000	q	11q	q14.1
11	85900001	85950000	q	11q	q14.2
11	85950001	86000000	q	11q	q14.2
11	86000001	86050000	q	11q	q14.2
11	86050001	86100000	q	11q	q14.2
11	86100001	86150000	q	11q	q14.2
11	86150001	86200000	q	11q	q14.2
11	86200001	86250000	q	11q	q14.2
11	86250001	86300000	q	11q	q14.2
11	86300001	86350000	q	11q	q14.2
11	86350001	86400000	q	11q	q14.2
11	86400001	86450000	q	11q	q14.2
11	86450001	86500000	q	11q	q14.2
11	86500001	86550000	q	11q	q14.2
11	86550001	86600000	q	11q	q14.2
11	86600001	86650000	q	11q	q14.2
11	86650001	86700000	q	11q	q14.2
11	86700001	86750000	q	11q	q14.2
11	86750001	86800000	q	11q	q14.2
11	86800001	86850000	q	11q	q14.2
11	86850001	86900000	q	11q	q14.2
11	86900001	86950000	q	11q	q14.2
11	86950001	87000000	q	11q	q14.2
11	87000001	87050000	q	11q	q14.2
11	87050001	87100000	q	11q	q14.2
11	87100001	87150000	q	11q	q14.2
11	87150001	87200000	q	11q	q14.2
11	87200001	87250000	q	11q	q14.2
11	87250001	87300000	q	11q	q14.2
11	87300001	87350000	q	11q	q14.2
11	87350001	87400000	q	11q	q14.2
11	87400001	87450000	q	11q	q14.2
11	87450001	87500000	q	11q	q14.2
11	87500001	87550000	q	11q	q14.2
11	87550001	87600000	q	11q	q14.2
11	87600001	87650000	q	11q	q14.2
11	87650001	87700000	q	11q	q14.2
11	87700001	87750000	q	11q	q14.2
11	87750001	87800000	q	11q	q14.2
11	87800001	87850000	q	11q	q14.2
11	87850001	87900000	q	11q	q14.2
11	87900001	87950000	q	11q	q14.2
11	87950001	88000000	q	11q	q14.2
11	88000001	88050000	q	11q	q14.2
11	88050001	88100000	q	11q	q14.2
11	88100001	88150000	q	11q	q14.2
11	88150001	88200000	q	11q	q14.2
11	88200001	88250000	q	11q	q14.2
11	88250001	88300000	q	11q	q14.2
11	88300001	88350000	q	11q	q14.2
11	88350001	88400000	q	11q	q14.2
11	88400001	88450000	q	11q	q14.2
11	88450001	88500000	q	11q	q14.2
11	88500001	88550000	q	11q	q14.2
11	88550001	88600000	q	11q	q14.2
11	88600001	88650000	q	11q	q14.3
11	88650001	88700000	q	11q	q14.3
11	88700001	88750000	q	11q	q14.3
11	88750001	88800000	q	11q	q14.3
11	88800001	88850000	q	11q	q14.3
11	88850001	88900000	q	11q	q14.3
11	88900001	88950000	q	11q	q14.3
11	88950001	89000000	q	11q	q14.3
11	89000001	89050000	q	11q	q14.3
11	89050001	89100000	q	11q	q14.3
11	89100001	89150000	q	11q	q14.3
11	89150001	89200000	q	11q	q14.3
11	89200001	89250000	q	11q	q14.3
11	89250001	89300000	q	11q	q14.3
11	89300001	89350000	q	11q	q14.3
11	89350001	89400000	q	11q	q14.3
